,tweet,label,translated
639,"우리가 지켜주지 못했다는 괴로움에 우리를 슬프게하는 세상이 어서 빨리 앞으로 나아가길,
가해자가 제대로 처벌받는 세상이 되기를,
피해자와 상관없는 사람들이 마음놓고 살아갈 수 있는 세상이 되기를 바란다.
#SAYNOTO_NTHROOM",1,"I hope that the world that makes us sad because of the pain of not being able to protect us will move forward quickly,
I hope that it will become a world where the perpetrators are properly punished,
I hope that it will become a world where people who are not related to the victims can live in peace.
#SAYNOTO_NTHROOM"
640,"“칠레 헌법, ‘성비균형’ 제헌의회가 새로 쓴다” https://t.co/caEl2z3Hug",1,“Chilean Constitution to be rewritten by Constituent Assembly with ‘gender balance’” https://t.co/caEl2z3Hug
641,그리는중 피곤하다!낼두 일간다! https://t.co/eujvzMZgax,1,I'm tired while drawing! I'll be there tomorrow! https://t.co/eujvzMZgax
642,자다가 깼다 잠이 안와,0,I woke up in the middle of the night and couldn't sleep.
643,아니 미쳤나 권숝영 백발임?????? 은발임??? 나 죽는다 진짜,1,Are you crazy? Kwon Soopyoung has gray hair?????? Silver hair??? I'm really dying
644,3시간짜리수업...드디어끝났,0,3 hour class... finally over
645,"겉 옷으로 얇은 패딩 입긴했지만
반팔입어서 추워죽기 일보직전",1,"Although I wore thin padding as my outerwear,
I was so cold I was wearing short sleeves that I was close to dying."
646,"#김희재_인스타그램 #김희재
희재시+4
얼마만이야 도대체..😂 https://t.co/J5KbCzhNMc",0,"#Kim Hee-jae_Instagram #Kim Hee-jae
Heejae city+4
How long on earth has it been..😂 https://t.co/J5KbCzhNMc"
647,이젠 귀 위치가 이상해....살랴죠,0,Now my ears are in a weird position...I'm going to live.
648,혹시나 해서 말씀드립니다... 저는..... 다들 아시겠지만 기성품 중 먹을 수 있는것도 없고.... '-`) 깊티는 죽어도 안댑니다 그러니 그냥 지나가다 축하만 해주세요...,1,"Just in case, I'm telling you... As you all know, none of the ready-made products are edible... '-`) I won't eat even if I die, so just pass by and congratulate me..."
649,확실히 새벽에 공부하면 집중이 잘 되네용,1,I'm sure I can concentrate better if I study early in the morning.
650,"모두의 익명 질문을 모집 중!

하망월 씨는 아직 대답 질문이 없습니다!
하망월 씨의 기념해야 할 첫 번째 대답은 질문도! ?
#질문상자 #익명질문모집중

https://t.co/503rxSj8G2",0,"We are looking for anonymous questions from everyone!

Mr. Hamangwol has no questions to answer yet!
Mr. Mangwol Hamangwol's first answer to be remembered is also a question! ?
#Question box #Recruiting anonymous questions

https://t.co/503rxSj8G2"
651,밐쿠 입니다 아마도요☆ https://t.co/X1ZhWSSQES,0,"It's Jinku, probably☆ https://t.co/X1ZhWSSQES"
652,슬픈 일이다...ㅠㅠ https://t.co/nDpXdGkHE6,1,It's sad...ㅠㅠ https://t.co/nDpXdGkHE6
653,"벌새, 메기. 영화제에서 참 좋았다 개인적으로 손에 꼽은 작품들이 정식 개봉 때 많은 이들에게 보여지고 곱씹어지는 것을 보니 흐뭇한 감정까지 든다. 무엇보다 그동안 찾아보기 힘들었던 서사와 감독의 진심이 가닿은 장면들에 감동할 수밖에 없다.",1,"Hummingbird, catfish. I really enjoyed the film festival. Personally, I feel happy to see the works I selected are seen and thought about by many people when they are officially released. Above all, one cannot help but be moved by the narrative that has been difficult to find so far and the scenes that convey the director's sincerity."
654,은샘님 저랑 그머시냐 잇잖아요 그거 행앗하실애요,0,"Eunsaem, are you with me? Are you going to do that?"
655,"그리고 진짜 진짜 좋은 모두들 깜놀하실만한 소식이 있는데, 아직 어떻게 될지 몰라서 입꾹 다물고 몸을 사리고 있습니다. 확실하게 되면 말씀드리겠습니다",0,"And I have some really, really good news that will surprise everyone, but I don't know what will happen yet, so I'm keeping my mouth shut and taking care of myself. I'll let you know when I'm sure."
656,아 안 잔다고 했는데 몸이 1시만 되면 자려고 해 어쩔 수 없이 자야겠네,0,"Oh, I said I wouldn't sleep, but my body wants to sleep at 1 o'clock, so I have no choice but to sleep."
657,개인적으로 아담이 죽은게 퀴어베이팅까진 아니라고 생각하지만 등장 직후 바로 죽일 작정이였으면서 볼트론 시즌 방영전에 퀴어 캐릭으로 홍보하고(바로 넷플에서 볼트론 로고 무지개로 바꾸는 등) 관심을 유도한 탓에 반감이 커진거라고 생각함. 그래서 사람들이 퀴어베이팅이라고 말하게 된거고.,1,"Personally, I don't think Adam's death amounted to queerbaiting, but the intention was to kill him immediately after his appearance, and the antipathy grew because they promoted him as a queer character before the Voltron season aired (immediately changing the Voltron logo to a rainbow on Netflix, etc.) to attract attention. I thought it was. That's why people started saying it was queerbaiting."
658,"🐔 헤어질 연예인 남자친구 찾기
──────────────────
쑥떡님은 엕싵티 숕탙로과 헤어집니다.
https://t.co/lEnUp72oBh
...나 얘 눈에 보이면 우쭈쭈 하는 그런 감정이엿는데 왠지 좀 씁쓸",1,"🐔 Find a celebrity boyfriend to break up with
──────────────────
Ssuktteok is breaking up with Ssukti Suptap.
https://t.co/lEnUp72oBh
...I used to feel like I was shy when I saw this person, but for some reason, I feel a bit bitter."
659,"°○(고양이용 사탕도 있으려나 냥냥)

(호박쓰고 길을 걸어간다) https://t.co/FMmUeE9GSl",0,"°○ (I wonder if there is candy for cats too)

(Walking down the street wearing a pumpkin) https://t.co/FMmUeE9GSl"
660,긱사 짐을 좀 싸보겟읍니다.,0,I'm going to try packing my luggage.
661,손목 결국 마지막 발악을 끝으로 사망한거로 밝혀져...... ㅅㅂ,0,Wrist It turns out that he died after the last struggle... ㅅㅂ
662,"오늘 엄청나게 맛있는 커피를 마셨다
역시 이정도면 사서 마실 기분나지",0,I had some really delicious coffee today. I feel like buying it and drinking it.
663,하 너무 피곤하다......밥먹을때가 됐긴 했지..,1,"Ha, I'm so tired... but it's time to eat..."
664,"🐥 마지막으로 정착하게 될 나의 최애는?
──────────────────
김오님은 돌고돌아 결국 블랙핑크 지수에게 정착하게 됩니다!
https://t.co/bdjK5rdEQz
오..?",0,"🐥 What is my favorite that I will finally settle down with?
──────────────────
Kim Oh goes around and around and eventually settles on Blackpink Jisoo!
https://t.co/bdjK5rdEQz
oh..?"
665,그건 그냥 내일이니깐 내 책임이니깐 얼마든지 견디겠는데 아 진짜 한 번씩 이렇게 감정에 소용돌이에 내몰리면 답이 없네 #그냥푸념 #금방또괜찮아짐 #시팔 #웃어야지 #랄랄라😂 #쉬멜나나 #쉬메일나나 #전립선요정 #쉬멜 #쉬메일 #트랜스젠더 #트젠 #ニューハーフ #전립선 #스타킹 #전립선마사지 https://t.co/72rEyfbz2i,1,"It's just tomorrow, it's my responsibility, so I'll endure it as much as I can, but ah, once in a while, I get pushed into a whirlpool of emotions like this, and there's no answer #just complaining #it gets better soon #cheer up #gotta smile #lalalala😂 #Shemale Nana #Shemale Nana #Prostate fairy #shemel #shemale #transgender #transgender #ニューハーフ #prostate #stockings #prostate massage https://t.co/72rEyfbz2i"
666,"1주차:저 이러저러해서 죽었네요/아마 정확히는 그 뫄뫄 때문일거에요/그땐 솨솨 하셔야될 걸요? (피드백 왕성)
1n주차:머야...나 왜 주것어.../리트하나여?/그냥 하죠 뭐... (죽든지 말든지)",1,"Week 1: I died because of this and that/It's probably because of that stupid thing/You'll have to give it up then, right? (Extensive feedback)
1n parking: Why did you give it to me.../Rethana?/Just do it... (Do or die)"
667,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 진로는 그림쪽으로 정하신ㄱㅓ…
● 타블렛 쓰시나욥?…
● 버닝중인2차 있으신가요?…
● 안녕하세요 비윤님! 비윤님이…
#질문상자 #익명질문모집중

https://t.co/2Xg0LTFkNR",0,"Recruiting anonymous questions from everyone!

Recently answered questions
● Have you decided on a career in art?
● Do you use a tablet?…
● Do you have a second burning?…
● Hello Biyun! Biyun…
#Questionbox #Recruiting anonymous questions

https://t.co/2Xg0LTFkNR"
668,"근데 모르겠다.. 나도 그림그리는 사람이니까 그림그리시는 분들이 더 존중받으면 좋겠다는 늘 있는데 그걸 악용하는 사람들이 있다보니 생태계(?)가 이상하게 흐르기는 해서.. 신청자들이 늘 불안한 상태인건 모르진 않음..
그치만 그걸 여태 제대로 작업해온 분이 감당해야할 문제일까..? 이런생각..",1,"But I don't know... I'm also a person who draws, so I always wish that people who draw would be respected more, but there are people who abuse it, so the ecosystem(?) flows strangely... I don't know that applicants are always in a state of anxiety...
But is this a problem that someone who has been working properly so far should handle? This is what I think..."
669,죽기싫어엌ㅋㅋㅋㅋㅋ https://t.co/X9wnAkbxL7,1,I don't want to die lol https://t.co/X9wnAkbxL7
670,얘들아 나 졸려보리냐 아니 사실 나 오늘 트친소 정말 아무 생각 넚이 올럇는데 생각보다 너무 난 성친소가 되가지고 당황햇엇어 점점 졸리다 근데 그럴만햄 시간 이런데 아직도 안자고 있으니 아니 사실 자는건 모르겟고 그냥 어제까지 피곤해서 그런긋 무슨맛ㅇ냐고! 나도몰라 걍 눈감고 써봣음 졸려,1,"Guys, do you think I'll be sleepy? Actually, I was really awake today, but I was more embarrassed than I thought. I'm getting sleepy. But it's the right time, but I'm still not sleeping, so no, I don't know if I'm sleeping, I'm just tired until yesterday. So what does it taste like? I don't know, I just closed my eyes and wrote it, I'm sleepy"
671,[버럭오마나]커피숍 https://t.co/UqeCoGycoU,0,[Break Omana] Coffee Shop https://t.co/UqeCoGycoU
672,"저는 오늘, 매년 연말마다 건강보험 지역가입자 프리랜서들을 고통스럽게 만들었던 ‘해촉증명서’로부터의 해방을 위한 국민건강보험법 개정안을 발의합니다.
건보공단에서 매년 해촉증명과 보험료 조정 민원으로 힘겨운 시간을 보내셨던 직원 여러분께도 이 개정안이 희소식이 되리라 생각합니다. https://t.co/accnTeN8AN",1,"Today, I am proposing an amendment to the National Health Insurance Act to liberate ourselves from the ‘termination certificate’ that has caused suffering to local health insurance subscriber freelancers at the end of every year.
I believe that this amendment will also be good news for the employees who have had a difficult time at the National Health Insurance Corporation every year with complaints about termination certification and insurance premium adjustment. https://t.co/accnTeN8AN"
673,죽고십냐? https://t.co/pHXCw7aWih,1,Are you dying? https://t.co/pHXCw7aWih
674,좋은 새벽 보내고 있나요!,0,Are you having a good morning?
675,술깨 영원히 고통받네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ https://t.co/sU4irPM1o7,1,I suffer from drunkenness forever hahahahahahahahahahahahahahahaha https://t.co/sU4irPM1o7
676,오늘 너무 우울해....,1,I'm so depressed today....
677,이바라 이거 무슨 카드지ㅜ 넘 예쁨 아련한거 아니야?,0,"Ibara, what kind of card is this? Isn’t it so pretty and faint?"
678,외국인 자금 유입 현황 : 주도주 찾기 https://t.co/xHkHhyjbWT,0,Status of foreign capital inflow: Finding leading stocks https://t.co/xHkHhyjbWT
679,포털 뉴스 보고 받는 스트레스를 트윗 보고 푼다.,1,I relieve the stress I get from reading portal news by reading tweets.
680,이케더님이 47 이칸쟈 그려주심 ㅠㅠ 진짜... 원작 초월인 듯... https://t.co/DCeeMXgg3m,0,Ikeder drew 47 Ikanza ㅠㅠ Really... I think it's transcendental to the original... https://t.co/DCeeMXgg3m
681,"🐺.

ㄱㅋㅈ의 사신은 검은 후드 망토를 두른 당신보다 작은 누군가. 천사를 연상시키는 가면을 쓰고, 희망이 담긴 시선으로 당신을 바라봅니다. 하얀 가면에는 풀빛 보석이 박혀있습니다. 문득, 사신의 목소리가 들립니다.

""아직도 그렇게 살아?""

shindanmakerhttps://kr.shindanmaker.com/1046377",0,"🐺.

ㄱㅋㅈ's Shinigami is someone smaller than you wearing a black hooded cloak. Wearing a mask reminiscent of an angel, he looks at you with eyes full of hope. The white mask is studded with grass-colored gems. Suddenly, I hear the voice of the Shinigami.

“Do you still live like that?”

shindanmakerhttps://kr.shindanmaker.com/1046377"
